39.81560546,-123.7689541,Mule Creek,2,
39.82319861,-123.5656085,Twin Rocks Creek,0,
39.08239632,-123.4108365,Parkinson Gulch,2,
39.8274566,-123.142942,Poor Mans Creek,1,
39.08309642,-120.3556283,Rubicon River,3,
39.84119777,-123.8313565,Usal Creek,1,
39.08459243,-120.2172999,Middle Fork Blackwood Creek,0,
39.08516341,-120.5689582,Frazier Creek,0,
39.85852392,-123.0588105,Buck Creek,2,
39.8585309,-121.6337286,Butte Creek,3,
39.86153942,-122.7244947,Thomes Creek,2,
39.08653682,-120.3689579,Rubicon River,3,
39.86627727,-121.6344144,Butte Creek,0,
39.08788108,-120.4974405,Middle Fork American River,2,
39.0894114,-120.4960688,Middle Fork American River,2,
39.09111865,-120.4959253,Middle Fork American River,2,
39.09187892,-120.4951508,Middle Fork American River,2,
39.0921453,-120.5275771,Duncan Creek,2,
39.09284154,-120.4153092,South Fork Long Canyon,1,
39.09341675,-120.2149939,North Fork Blackwood Creek,1,
39.09536241,-120.4930055,Middle Fork American River,2,
39.09610656,-120.4931169,Middle Fork American River,2,
39.09626853,-120.4930902,Middle Fork American River,2,
39.96346593,-123.9782136,Whale Gulch,2,
39.09847108,-120.4911359,Middle Fork American River,2,
39.98789838,-123.8432911,Parker Creek,2,
39.10125232,-123.4897996,Trib to Lazy Creek,0,
39.10180078,-121.7732749,West Barrow,1,
39.10215867,-123.4346948,Bullock Creek,2,
39.10275561,-121.7590625,East Borrow Canal,1,
39.10418972,-123.4496509,West Branch Indian Creek,2,
39.10532094,-123.4973909,Lazy Creek,1,
39.10724954,-120.1612228,Blackwood Creek,0,
39.10839295,-121.338688,Dry Creek,0,
39.10911893,-123.1583854,Howell Creek,1,
39.11207707,-120.4705236,Middle Fork American River,0,
39.11252188,-120.5069566,Duncan Creek,2,
39.11378464,-120.5058241,Duncan Creek,3,
39.11389595,-123.1986388,Cleland Mountain Creek,1,
39.11731075,-120.5008819,Duncan Creek,3,
39.11818023,-119.9146682,North Canyon Creek,0,
39.11842645,-123.1918905,Russian River,1,
39.11892069,-123.1921755,Russian River,0,
39.12050871,-120.4960773,Duncan Creek,3,
39.12290348,-119.9132693,North Canyon Creek,0,
39.12752407,-123.1300569,Mill Creek,0,
39.13100927,-123.149062,Mill Creek #3,1,
39.13110807,-123.1351181,Mill Creek,0,
39.13132406,-120.4869274,Duncan Creek,3,
39.1316313,-123.2117118,Doolin Creek #7,1,
39.13189034,-123.2114839,Doolin Creek #6,1,
39.13264678,-120.4842572,Duncan Creek,3,
39.13328723,-123.1771104,McClure Creek #1,1,
39.13443738,-120.4814709,Duncan Creek,0,
39.13633309,-120.4759697,Duncan Creek,2,
39.1364654,-123.2033327,Doolin Creek #5,1,
39.13647408,-123.1915977,Doolin Creek #1,1,
39.13774919,-123.1994447,Doolin Creek #3,1,
39.13786132,-123.1965355,Doolin Creek #2,1,
39.13821806,-120.4759954,Duncan Creek,2,
39.13848363,-123.4118114,Bear Creek,2,
39.1391016,-123.1669521,McClure Creek #2,0,
39.13943883,-123.5340147,Floodgate Creek,1,
39.14042587,-123.7256066,Laurel Gulch,0,
39.14251537,-119.9338441,Bliss Creek,0,
39.14339306,-123.1155457,North Fork Mill Creek,2,
39.14407342,-119.8969158,North Canyon Creek,0,
39.14706269,-121.8376153,Butte Slough,1,
39.14845742,-119.9314086,Secret Harbor Creek,0,
39.14925679,-123.1989079,Gibson Creek #1,1,
39.14984534,-123.1543009,McClure Creek,1,
39.14986193,-123.2009183,Gibson Creek #2,1,
39.15017836,-123.2020722,Gibson Creek #3,0,
39.15019065,-123.2256321,Gibson Creek #14,1,
39.15058392,-123.2038915,Gibson Creek #4,1,
39.15071282,-123.2147837,Gibson Creek #12,1,
39.15086216,-123.2173691,Gibson Creek #13,1,
39.15139155,-123.2051463,Gibson Creek #5,1,
39.15178049,-123.2130415,Gibson Creek #11,1,
39.15215533,-123.2121782,Gibson Creek #10,1,
39.15272749,-123.2102238,Gibson Creek #8,1,
39.15284621,-123.2091965,Gibson Creek #7,1,
39.15308574,-123.2080506,Gibson Creek #6,1,
39.15380956,-123.5455982,Soda Creek,1,
39.15648868,-123.2111879,Orrs Creek,1,
39.16002084,-123.5670437,Navarro River,1,
39.1610943,-123.1685681,Sulphur Creek #2,0,
39.16128896,-123.1866943,Sulphur Creek #1,1,
39.16622497,-123.6413012,Mustard Gulch,1,
39.17038466,-119.9259042,Marlette Creek,0,
39.17590066,-123.5684486,Neefus Gulch,1,
39.17880495,-123.5710914,Neefus Gulch,0,
39.17932796,-123.6819255,Barton Gulch,1,
39.18058872,-123.1888832,Howard Creek,0,
39.18574731,-123.5802865,Neefus Gulch,0,
39.18716364,-123.5812207,Neefus Gulch,1,
39.18768825,-123.5814742,Neefus Gulch,1,
39.18962414,-120.3558609,Middle Fork American River,2,
39.19557849,-123.5578324,Dutch Henry Creek,1,
39.19785485,-123.1828469,East Fork Russian River,0,
39.19993246,-123.7252341,Big Salmon Creek,1,
39.20336411,-120.6107957,North Fork American River,2,
39.20523127,-123.7368416,Big Salmon Creek,1,
39.20870338,-121.4441559,Yuba River,1,
39.22119117,-120.099253,Watson Creek,0,
39.22211797,-123.2051073,Calpella Creek,0,
39.22552865,-123.6244455,South Fork Albion River,1,
39.22699631,-123.7642366,Albion River,1,
39.22712921,-121.2777304,Deer Creek,2,
39.22821562,-120.1232254,Watson Creek,0,
39.22925604,-123.5390444,John Smith Creek,1,
39.23573719,-121.218617,Deer Creek,0,
39.23583055,-123.1097883,Cold Creek,0,
39.23803747,-123.7659985,Dark Gulch,3,
39.23907335,-123.6160328,Bull Team Gulch,0,
39.23966459,-121.269291,Yuba River,0,
39.24570338,-123.5821585,Marsh Creek,0,
39.24639244,-123.753487,Dark Gulch,2,
39.24741987,-123.4157973,Dark Gulch,0,
39.24747512,-121.6363233,Feather River,1,
39.25151436,-120.2576417,Deep Creek,0,
39.25251855,-123.4865384,Boardman Gulch,1,
39.25740908,-123.4790227,Boardman Gulch,2,
39.25760637,-123.7719535,Buckhorn Creek,2,
39.25768181,-123.190165,Salt Hollow Creek #1,1,
39.25877195,-123.1992652,North Fork Salt Hollow Creek,1,
39.25888505,-123.1869616,Salt Hollow Creek #2,1,
39.25990345,-123.783012,Buckhorn Creek,1,
39.26004479,-123.7826573,Buckhorn Creek,1,
39.26032107,-120.6136769,Monumental Creek,1,
39.26091995,-123.5593736,Albion River,1,
39.26168973,-120.6816267,Sailor Ravine,1,
39.26182741,-120.6574673,Onion Valley Stream,0,
39.26205088,-123.7844409,Schoolhouse Creek,1,
39.26268997,-120.6577414,Onion Valley Stream,0,
39.26542915,-123.6032311,Albion River,1,
39.2693529,-123.2367968,Bakers Creek,1,
39.2703682,-120.8631037,Trib to Greenhorn Creek,0,
39.27131125,-123.7263718,Little River,3,
39.27470179,-119.9444573,Third Creek,0,
39.27618149,-120.022008,Griff Creek,0,
39.27646158,-123.7450281,Little River,1,
39.27669278,-120.8622559,Trib to Greenhorn Creek,0,
39.27951715,-120.6813437,Fulda Creek,0,
39.28671755,-123.2451493,Bakers Creek,0,
39.29076945,-123.2762323,Forsythe Creek,3,
39.29464348,-121.1373559,South Fork Yuba River,3,
39.29519234,-121.125376,South Yuba River,3,
39.30066558,-120.9291425,Rock Creek,0,
39.31095269,-121.0617203,South Yuba River,1,
39.31580199,-123.7085438,Railroad Gulch,1,
39.3201064,-120.6688093,South Fork Yuba River,2,
39.32026165,-120.669219,South Fork Yuba River,2,
39.32045656,-120.6674272,South Fork Yuba River,2,
39.32056774,-120.6696172,South Fork Yuba River,2,
39.32087919,-120.6671378,South Fork Yuba River,2,
39.32101528,-120.6631551,South Fork Yuba River,2,
39.32137594,-120.6667254,South Fork Yuba River,2,
39.32625483,-123.7280425,Railroad Gulch,2,
39.32680712,-123.2247201,Mariposa Creek,0,
39.32732359,-123.2265115,Mariposa Creek,0,
39.33067159,-123.7764495,Russian Gulch,3,
39.33210384,-123.761741,Russian Gulch Creek,2,
39.33216279,-123.7882445,Russian Gulch,1,
39.3322468,-120.989297,Spring Creek,2,
39.33263372,-120.9535669,South Yuba River,3,
39.33392317,-123.7013514,Rocky Gulch,1,
39.33393011,-120.6717813,South Fork Yuba River,2,
39.33611229,-120.9434432,South Fork Yuba River,3,
39.33846863,-123.7329952,South Fork Caspar Creek,3,
39.33920966,-120.6786302,South Fork Yuba River,2,
39.33958204,-123.6951021,Little North Fork Big River,1,
39.34812981,-123.3382268,Forsythe Creek,1,
39.34909627,-123.73523,North Fork Caspar Creek,1,
39.35374341,-120.7109879,South Fork Yuba River,2,
39.35391772,-120.7004248,South Fork Yuba River,2,
39.35456563,-123.6848564,Berry Gulch,3,
39.35696713,-123.7284667,Middle Fork Caspar Creek,1,
39.35716293,-123.8084896,Doyle Creek,0,
39.3574433,-123.3131279,Davis Creek,0,
39.36045718,-123.6159056,South Fork Noyo River,0,
39.36059406,-123.5772611,Water Gulch,1,
39.36255655,-123.7699819,Jug Handle Creek,1,
39.36271533,-123.7640265,Jug Handle Creek,1,
39.36344526,-123.7739721,Jug Handle Creek,1,
39.36367009,-123.5474832,Park Gulch,3,
39.36369722,-123.562017,Chamberlain Creek,1,
39.36534457,-123.7795368,Jug Handle Creek,1,
39.36566393,-123.3179437,Haehl Creek,0,
39.36772848,-123.7834247,Jug Handle Creek,1,
39.3684107,-123.7849413,Jug Handle Creek,1,
39.36912624,-123.4020027,Baechtel Creek,3,
39.37015776,-123.6598295,South Fork Noyo River,1,
39.37110936,-123.7925316,Jug Handle Creek,1,
39.37213574,-121.1315614,Middle Yuba River,3,
39.37481436,-123.2960141,Conklin Creek,2,
39.37547466,-123.8096068,Jug Handle Creek,1,
39.37635723,-123.0646538,Trout Creek,3,
39.37665006,-123.3301597,Haehl Creek,0,
39.37751974,-122.9097406,Deer Creek,3,
39.37770286,-123.335654,Haehl Creek,1,
39.37812681,-123.6202707,Parlin Creek,1,
39.37820736,-120.6737244,Fall Creek,1,
39.37879634,-123.5352587,Arvola Gulch,1,
39.37897342,-123.7374653,South Fork Hare Creek,1,
39.37926016,-122.9970169,Benmore Creek,3,
39.38036251,-123.3544418,Baechtel Creek,3,
39.38049658,-123.7368266,South Fork Hare Creek,1,
39.3813637,-123.7737346,Mitchell Creek,1,
39.38201741,-123.7728627,Mitchell Creek,0,
39.38295221,-123.7381487,South Fork Hare Creek,1,
39.38341416,-123.547689,Chamberlain Creek,1,
39.38471665,-123.2976366,Moore Creek,2,
39.38555928,-123.3025135,Moore Creek,1,
39.38633382,-123.1163351,Eel River,1,
39.38679376,-123.8125755,Ward Creek,0,
39.39012871,-123.689465,South Fork Noyo Creek,1,
39.39146945,-123.81114,Mitchell Creek,1,
39.39181082,-123.7296182,Bunker Gulch,1,
39.39240283,-121.1417358,North Yuba River,0,
39.39416776,-120.4562929,North Creek,2,
39.39486271,-123.7402942,Walton Gulch,1,
39.39507763,-122.8657976,Thistle Glade Creek,0,
39.39522357,-123.7392766,Walton Gulch,0,
39.3961971,-123.7384394,Walton Gulch,1,
39.39630811,-123.3417159,Haehl Creek,1,
39.39799153,-123.4935542,North Fork James Creek,2,
39.39915839,-123.7163995,Bunker Gulch,2,
39.39942315,-123.5779443,West Branch Chamberlain Creek,2,
39.39953035,-123.5354063,Chamberlain Creek,2,
39.40729261,-122.9590436,Eel River,0,
39.40880305,-123.2386666,Cave Creek,1,
39.40943779,-123.6035979,North Fork South Fork Noyo River,2,
39.40962522,-123.2387933,Cave Creek,1,
39.41054863,-123.2399863,Cave Creek,1,
39.4107613,-123.3040396,Davis Creek tributary,1,
39.41143822,-120.743833,South Fork Poorman Creek,0,
39.41158147,-123.2409619,Cave Creek,1,
39.41196652,-120.6546229,Lindsey Creek,1,
39.41338419,-123.240963,Cave Creek,1,
39.41542256,-123.2420932,Cave Creek,1,
39.41624328,-123.2420851,Cave Creek,1,
39.41762687,-123.2404585,Cave Creek,1,
39.41842447,-123.4310301,Noyo River,1,
39.41887843,-123.2402627,Cave Creek,1,
39.42297226,-123.6112862,Noyo Creek,1,
39.42918946,-123.4397959,Burbeck Creek,1,
39.4295139,-122.852973,Copper Butte Creek,2,
39.43146036,-123.4937955,Redwood Creek,1,
39.43160555,-123.4742716,Gulch Creek,1,
39.43196199,-123.4740776,Gulch C,0,
39.43440696,-120.2814442,Sagehen Creek,0,
39.43536957,-123.5893986,Duffy Gulch,0,
39.437656,-123.5840451,Alpine Gulch,2,
39.44500894,-123.389228,Willits Creek,0,
39.44611497,-123.7930136,Park Creek,1,
39.44789073,-120.9030683,Blue Ravine,0,
39.45358565,-120.6090404,Canyon Creek,2,
39.45448107,-123.8032334,Pudding Creek,1,
39.45533306,-123.3012603,Rocktree Creek,1,
39.45631557,-123.6459687,Pudding Creek,1,
39.45752993,-121.0452286,Campbell Gulch,0,
39.45911369,-123.2115828,Salt Creek,1,
39.45973681,-123.7830013,Virgin Creek,2,
39.46079768,-121.0531033,Campbell Gulch,0,
39.46201724,-123.2792875,Rock Tree Creek,1,
39.46254896,-121.1288583,Mill Creek,0,
39.46275761,-123.7858653,Virgin Creek,1,
39.46714705,-123.7265649,Little Valley Creek,1,
39.46973131,-122.8543297,Eel River,3,
39.47023267,-123.0162324,Mill Creek,3,
39.47063875,-122.8341846,Eel River,2,
39.47156173,-122.9792991,Salmon Creek,1,
39.47197486,-123.5038536,North Fork Hayworth Creek,2,
39.47198007,-123.5038564,North Fork Hayworth Creek,2,
39.47292775,-122.8223563,Cold Creek,3,
39.4732702,-123.1067738,Thomas Creek,2,
39.47463196,-120.7242756,Middle Fork Yuba River,3,
39.476501,-121.0683807,Brandy Creek,0,
39.47667582,-123.2193873,Sage Horn Creek,1,
39.47759659,-121.0424246,Sleighville Creek,0,
39.47844237,-121.0979972,Bridger Creek,0,
39.47965744,-123.3628074,South Fork Ryan Creek,1,
39.4806107,-123.7804368,Tributary to Mill Creek,0,
39.48248362,-121.1158956,Mill Creek,0,
39.48345373,-123.5329418,Middle Fork of North Fork,2,
39.48359841,-123.5547784,Dewarren Creek,1,
39.48438066,-120.2831169,Independence Creek,0,
39.48484007,-123.3895148,Rowes Creek,2,
39.48633193,-121.0239693,Pourier Creek,0,
39.48840105,-123.787329,Mill Creek,1,
39.48933402,-120.7161702,Middle Fork Yuba River,2,
39.48949004,-123.7964997,Mill Creek,1,
39.49072649,-120.5983571,East Fork Creek,0,
39.49099265,-121.0433909,Willow Creek,1,
39.4923941,-121.0427023,Willow Creek,0,
39.49339549,-120.9839906,Grant Ravine,0,
39.4946703,-120.583146,East Fork Creek,0,
39.4959225,-120.9738369,Indian Creek,0,
39.49594821,-120.973844,Indian Creek,0,
39.49739048,-120.9470755,Little Humbug Creek,0,
39.50336906,-120.5309992,Pass Creek,2,
39.50678892,-120.9284828,Trib of Humbug Creek,0,
39.5091529,-123.7647125,Unknown,1,
39.50938684,-120.5586379,Middle Yuba River,0,
39.51029587,-120.9265869,Trib of Humbug Creek,0,
39.51048365,-120.6847289,Middle Yuba River,3,
39.51562216,-122.8802195,Horse Creek,2,
39.51952991,-120.6742983,Middle Fork Yuba River,3,
39.52002459,-121.3449542,McCabe Creek,2,
39.52043265,-121.547459,Feather River,0,
39.52500107,-122.8520326,Horse Creek,0,
39.52615088,-120.6569173,Middle Fork Yuba River,3,
39.5286146,-121.5444622,Feather River,0,
39.53865309,-122.8607054,Trout Creek,0,
39.542964,-121.4921799,North Fork Feather River,0,
39.55001905,-123.4246858,Moss Cove Creek,0,
39.55011248,-121.3044466,South Fork Feather River,0,
39.55124111,-120.9881296,Cherokee Creek,0,
39.55285063,-122.8628336,Eel River,0,
39.55350586,-122.8672219,Eel River,2,
39.55352197,-121.3043681,Sucker Run,3,
39.55830382,-123.2744537,Fish Creek,2,
39.55913426,-123.7652024,Seaside Creek,1,
39.56039082,-120.9510774,Little Fiddle Creek,1,
39.56112583,-123.4041425,Trib to Outlet Creek,1,
39.5633189,-123.4335594,Long Valley Creek,1,
39.56680366,-120.9273163,Fiddle Creek,1,
39.56781823,-120.8389168,Coyote Ravine,0,
39.57764838,-120.6075532,North Yuba River,2,
39.57886079,-120.9689406,Trib of Shower Branch,0,
39.57950448,-120.9690112,Shower Branch,0,
39.57964839,-123.4432146,Long Valley Creek,1,
39.58146646,-123.444342,Long Valley Creek,1,
39.60366759,-123.2954473,Indian Creek,2,
39.60744441,-120.9282948,Pipe Creek,0,
39.60747924,-123.3549181,Bloody Run Creek,3,
39.60920243,-123.4579795,Long Valley Creek,1,
39.61259921,-123.7783713,Chadbourne Gulch,1,
39.61924112,-123.7675997,Chadbourne Gulch,2,
39.62030445,-120.9074936,Trib to Little Canyon Creek,0,
39.62238999,-121.7740725,Butte Creek,1,
39.62347411,-123.5465835,Section Four Creek,2,
39.62480973,-123.4637503,Long Valley Bridge,1,
39.62656897,-120.9068303,Old Mill Creek,0,
39.62681752,-120.9070757,Little Canyon Creek,0,
39.62706185,-123.5800747,Wiser Gulch,1,
39.62748016,-123.5390662,Windem Creek,1,
39.62748945,-120.5768593,Carvin Creek,0,
39.62984185,-121.2799788,Frey Creek,2,
39.63196395,-120.5563424,Haskell Creek,0,
39.63225383,-123.7584372,Rider Gulch,2,
39.63277835,-122.948359,Buckhorn Creek,2,
39.63451557,-123.5611658,Little Rock Creek,2,
39.63648557,-123.5960615,Bear Creek,1,
39.6380552,-121.2783171,Fall Cree,2,
39.64217999,-123.6037289,Taylor Creek,1,
39.64290127,-121.2743889,Fall River,2,
39.64674666,-121.2942269,Middle Fork Feather River,2,
39.64699773,-123.4759953,Tenmiles Creek,1,
39.64776802,-123.5955102,Taylor Creek,2,
39.66079753,-122.93984,Baldy Creek,2,
39.66135362,-121.3031932,Middle Fork Feather River,2,
39.66177019,-120.5919825,Howard Creek,0,
39.66506398,-121.4231514,Berry Creek,2,
39.66548328,-121.424862,Berry Creek,2,
39.67867139,-121.7608138,Crouch Ravine,0,
39.68207409,-123.6528576,Rock Creek,1,
39.6834719,-123.4777188,Ten Mile Creek Trib,1,
39.68436087,-123.7018458,Dutch Charlie Creek,2,
39.68439109,-123.7916187,Little Howard Creek,0,
39.68929105,-121.4887459,Dark Canyon,2,
39.69182887,-123.6128031,Rock Creek,3,
39.69362398,-123.6279167,Rock Creek,3,
39.69441044,-123.3609591,Dean Creek,0,
39.69554282,-123.4119828,Burger Creek,2,
39.69643057,-122.9078585,Cold Creek,2,
39.70035812,-123.7607821,Little Juan Creek,2,
39.7021115,-121.7761113,Butte Creek,1,
39.70719865,-123.7333572,South Fork Juan Creek,2,
39.70961162,-121.7504393,Butte Creek,1,
39.71013196,-123.5614265,Big Rock Creek,2,
39.71230002,-123.3424176,Goforth Creek,1,
39.7172833,-123.296031,Sand Bank Creek,1,
39.71825941,-123.3407958,Goforth Creek,2,
39.71889487,-123.5006768,Wilson Creek,1,
39.71891683,-121.4227653,Chino Creek,2,
39.71908029,-123.3688666,Burger Creek,3,
39.72091906,-121.4306392,Stony Creek,2,
39.72259848,-121.5521568,Concow Creek,2,
39.72264073,-123.782033,North Fork Hardy Creek,3,
39.72296328,-122.8378531,Plaskett Creek,0,
39.72798133,-123.769954,Middle Fork Hardy Creek,2,
39.72811013,-123.6622643,Dark Canyon,1,
39.72940993,-123.7308167,Huckleberry Creek,1,
39.72950639,-123.5072565,Stapp Creek,0,
39.73495222,-121.83032,Big Chico Creek,1,
39.73500263,-123.7996655,Rockport Creek,2,
39.73942537,-123.5148347,Lewis Creek,0,
39.74420783,-123.7747962,South Fork Cottoneva Creek,0,
39.74579674,-123.5240128,Sheep Camp Creek,0,
39.74734576,-123.6532758,Barnwell Creek,2,
39.75095175,-123.8185991,Powderhouse Gulch,0,
39.75834729,-123.7593579,South Fork Redwood Creek,1,
39.76186887,-121.79264,Big Chico Creek,1,
39.76340135,-121.5275292,Concow Creek,0,
39.76496464,-121.5628883,West Branch NF Feather River,2,
39.76744759,-123.5436718,Spring Creek,1,
39.7696626,-121.7680047,Big Chico Creek,3,
39.77394265,-123.8061485,Middle Fork Cottaneva Creek,2,
39.77424717,-123.7579024,Redwood Creek,3,
39.77806198,-121.7490632,Big Chico Creek,1,
39.78851872,-123.7281998,Lost Pipe Creek,2,
39.78923212,-123.7293723,Walters Creek,3,
39.79078141,-123.253295,Town Creek,1,
39.79131799,-123.5425703,Upper Rattlesnake Creek,0,
39.79849592,-123.2053413,Short Creek,1,
39.79882981,-123.288347,Town Creek,0,
39.80242878,-122.996898,Jumpoff Creek,2,
39.80452295,-123.5948906,Elk Creek,2,
39.80498849,-123.0606825,Black Butte,3,
39.80541,-123.2280233,Mill Creek,1,
39.80542696,-123.8005604,North Fork Cottaneva Creek,2,
39.80763309,-123.548037,Rattlesnake Creek,1,
39.80850006,-123.5489126,Rattlesnake Creek,1,
39.80876922,-123.5350039,Grapevine Creek,0,
39.81050934,-123.8320542,Dunn Creek,2,
39.81206914,-123.414648,Black Oak Creek,0,
39.81403176,-121.5710126,West Branch NF Feather River,0,
39.81454967,-122.3309866,Stony Creek,0,
39.81490403,-123.7644409,Middle Creek,2,
39.81716129,-123.417783,Corbet Creek,0,
39.81986318,-122.3391519,Stony Creek,0,
39.82614778,-123.5933365,Elk Creek,0,
39.82745326,-123.5717447,Cummings Creek,0,
39.83128326,-123.6170308,Rattlesnake Creek,3,
39.83715396,-123.8440991,Hotel Gulch,1,
39.83729311,-123.5738101,Cummings Creek,2,
39.8387991,-121.7695406,Mud Creek,2,
39.84036834,-123.7071579,Cedar Creek,1,
39.84166379,-123.2996578,Alder Creek,2,
39.84210365,-123.783402,South Fork Usal Creek,2,
